,RegionName,1_month_Change,1_quarter_change,1_year_change
4524,4011.0,-22.66740235332129,-26.251370086053935,-35.39668794278954
4525,93023.0,-45.16730922933853,-52.27210234279795,-69.86135534818199
4526,33606.0,-39.94761303540399,-46.163312030898574,-62.457890073408365
4527,15241.0,-19.970871967050066,-23.13998908069892,-31.206382571663866
4528,71220.0,174.28837250447611,200.95473482256187,269.1290873014762
4529,8879.0,-24.17625720046011,-27.50937633322045,-36.34504270830711
4530,78214.0,69.96048366075894,80.37189966668458,106.44966869765878
4531,11501.0,-39.217898618697625,-44.30678823976847,-58.9608278097357
4532,37412.0,12.475382344157499,14.341827981830107,18.81871056734379
4533,21214.0,14.054132466624543,16.201664762150553,21.13263828543758
4534,19473.0,-23.798407786329523,-27.388847616098335,-37.02341005483664
4535,60431.0,-4.795626321140189,-5.3558944799298835,-7.20805610004179
4536,10703.0,-29.67451932631778,-34.05545821490207,-45.540280733603595
4537,78621.0,-0.735796514562175,-1.2394246504565485,-2.591084694572664
4538,60131.0,1.3831497867323712,1.6870341542602685,2.809687954855918
4539,19341.0,-28.704844389035927,-33.01136711668867,-44.40560117517901
4540,48009.0,-33.74139592305727,-38.765349449517615,-51.60695713807019
4541,11436.0,-33.257836357991074,-38.03170119985168,-50.64453889690069
4542,49707.0,47.180173470701064,54.441218127510965,72.4812254061374
4543,96761.0,-44.64584280095077,-51.454391400240254,-69.38368236402565
4544,60490.0,-21.190928785769525,-24.20771265578752,-32.23985281482807
4545,72901.0,90.27420923134235,103.80131958344572,138.91024252630353
4546,7866.0,-26.61616313367317,-30.36141002892511,-40.2839568813395
4547,53005.0,-20.751390604659015,-23.81800389801954,-31.884889693590583
4548,77056.0,-32.133901591648595,-37.01231501781862,-49.98981576808853
4549,93630.0,-14.58843789501657,-16.791627869708655,-22.692981623995568
4550,33487.0,-33.258674618133874,-38.640052849685524,-52.84167459924644
4551,12144.0,2.5531443412241455,3.014188161690645,4.318049929805156
4552,49014.0,34.75564585773612,40.02128208713427,53.44636919801132
4553,5452.0,-22.365386168585335,-25.8023626264619,-34.77946097482762
4554,30512.0,-13.013888371964507,-15.142280715507068,-19.94516942143796
4555,48114.0,-19.90903304425517,-22.993476235701948,-31.02840094334013
4556,49686.0,-16.732092221172238,-19.15944818003699,-25.86677999421059
4557,60432.0,40.177067812664376,46.67193506568867,62.5341755048532
4558,27523.0,-36.562290962185436,-42.022201575661086,-56.25871440064879
4559,37821.0,27.850306623759174,31.631903657319437,43.029445592836225
4560,29169.0,24.15006361821931,27.675965182489172,36.49687746229359
4561,43920.0,117.85507122666418,135.58508553331558,181.30439586415235
4562,2134.0,-32.78748410440476,-37.332770040054484,-49.82663308555686
4563,78703.0,-46.46306212758506,-54.048846075045354,-73.10177159273401
4564,37615.0,-5.450952181578634,-6.460342697811626,-9.066996094995531
4565,85284.0,-34.55813426259791,-40.042368058454336,-54.03083987838119
4566,92663.0,-54.08925736841319,-62.61668697043398,-83.82888706233477
4567,30577.0,24.657755904971875,28.36876811690423,38.30442464957183
4568,44319.0,20.476564936300665,23.553421711181766,31.555284802538036
4569,60008.0,-1.406613560940398,-1.3541870332105548,-1.5098802046636874
4570,17078.0,-3.3549580782787656,-3.8714608924990355,-5.3256758557887816
4571,33137.0,-33.545276963641236,-39.09707794034096,-53.35750627439503
4572,21158.0,-20.365882381460988,-23.39096397436266,-31.471657013703
4573,61111.0,40.424667815056004,46.79566853068432,62.771895606588345
4574,55305.0,-18.75723130005818,-21.769283273260967,-29.700203611926973
4575,8721.0,-23.877277376662473,-27.46374585106447,-36.45677846970207
4576,77037.0,30.801117567408735,35.3252569141987,46.045877796758916
4577,79905.0,64.64762811966568,74.7580481373034,100.09735855012882
4578,50320.0,11.739006547895213,13.521955684735598,17.810642162631765
4579,98408.0,-17.44031923189011,-20.103832312841057,-27.34979136670098
4580,92082.0,-41.26021122471906,-47.60120357847169,-63.754191866379436
4581,64063.0,4.943470989793023,5.64084794898774,7.045370066101076
4582,49301.0,-29.89922176298496,-34.31118170272371,-45.82564049186547
4583,45251.0,27.43748534167848,31.688621330017334,42.211598960917925
4584,92225.0,19.34792506564211,22.24407471040226,29.522278828802214
4585,49512.0,-6.6638780411558285,-7.606673667643354,-10.445699703854581
4586,2879.0,-33.79783806121045,-39.099850431234444,-51.94596049586221
4587,45030.0,1.4482810723172697,1.6340202718034849,1.9242100817586505
4588,91202.0,-45.52046282786522,-53.07533609422485,-70.79667729493588
4589,95110.0,-39.61928377964176,-46.2454279086962,-62.189537404557626
4590,1440.0,-9.682008842778115,-11.07595772648565,-14.533985059330705
4591,7950.0,-34.406534531496156,-39.425153209078545,-52.575643879013455
4592,97034.0,-43.90353234556433,-50.854298646735266,-68.57337110765889
4593,86305.0,-34.98217564094932,-40.459398231977985,-54.62975873504208
4594,48314.0,-8.762835640212627,-9.972403501710446,-13.40582965863619
4595,34974.0,7.44954804540565,8.557220454012844,11.09711927196695
4596,92501.0,-27.578600952844962,-31.862936947901208,-42.86381188808091
4597,48080.0,25.34810191205573,29.29202289111253,38.69747991254514
4598,17408.0,6.766584520787709,7.736933029035964,9.989835390794026
4599,33405.0,-27.649806478574632,-32.132926726054045,-43.41816442996888
4600,45212.0,15.357996667707882,17.728173238207823,23.45955892458929
4601,19046.0,-23.374414757448548,-26.982140302271922,-36.5436270678826
4602,44202.0,-13.944411808673374,-16.076492040386896,-21.793971325785655
4603,14214.0,7.279242054396708,8.386906881037493,11.441835034729687
4604,7407.0,-29.260078729229672,-33.305211030308286,-44.18324118695934
4605,1581.0,-36.19844608015143,-41.75619368777407,-55.829993846746405
4606,13820.0,26.332780371221293,30.191097308924135,40.51194994514141
4607,76135.0,4.553567219565641,4.960081242749469,5.808423138768386
4608,36701.0,154.33897546085248,178.29769949082396,238.0937302812427
4609,44149.0,-12.239323216663365,-14.078643386359436,-18.997032710479193
4610,11692.0,-29.835772265451478,-34.49320881451573,-45.942116448124054
4611,34238.0,-26.52448512458051,-31.023454826698796,-42.93302287614786
4612,18914.0,-28.871978104623068,-33.18768227392789,-44.57282798601531
4613,55076.0,-2.632386158128481,-3.13442027525787,-4.891831566706781
4614,21223.0,248.04287303402808,285.671687986898,381.23984651579303
4615,61073.0,4.362097746489228,5.293187158204006,7.569258779080616
4616,98005.0,-49.98496061627993,-57.47699522995261,-76.44123069711263
4617,10567.0,-30.685564980793885,-35.32184574607965,-47.734741375842354
4618,8731.0,-22.236162463305718,-25.71329073796957,-34.08279942574786
4619,74112.0,45.272178956604186,52.24597257119539,69.57596983703384
4620,53224.0,21.229388784646662,24.681218294530748,33.04551942525373
4621,11768.0,-41.31215504041402,-47.490607976354504,-63.58505337653791
4622,68130.0,-17.546240870793294,-20.340145464652206,-27.820902161137166
4623,80203.0,-10.962213083789004,-13.05854828226669,-18.756274138569488
4624,77027.0,-37.36043910587578,-42.996442414969344,-57.85029436898577
4625,6112.0,21.19680587091133,24.484686295936147,33.34580144424079
4626,33935.0,3.0527224693570933,3.2183849356633387,3.1904179864169113
4627,71292.0,81.3259988495047,93.41833466630847,124.93477865680808
4628,1609.0,-26.417635974726256,-30.356292362226966,-40.48498397357475
4629,60045.0,-44.11305220508216,-50.62447719510289,-67.62981403307009
4630,33434.0,12.734114784789865,14.040325944262019,16.283826539478056
4631,77328.0,12.552994262696526,14.120667231105728,18.599537468035393
4632,49017.0,41.5694277718155,47.93769200787764,63.84550842072015
4633,25701.0,70.44908942016387,81.63886886305333,109.40917872731451
4634,49037.0,93.09515844027786,107.39204421115052,143.98915692544122
4635,14223.0,12.523161702125938,14.440159334017102,19.61572202383918
4636,36867.0,44.52435629442048,51.52359444535975,68.66526900683904
4637,73109.0,108.57583279886822,124.98653792498541,167.09654916896235
4638,98221.0,-35.34464008036459,-40.85340961127267,-54.849766984095055
4639,24141.0,10.856285781922923,12.587070530537728,16.470311003633537
4640,55410.0,-27.511285444828957,-31.936580366067314,-43.149720246482765
4641,43212.0,-17.598823253733304,-20.37831323495892,-27.892775373690657
4642,17356.0,6.523476983274626,7.528382881944882,9.60342152024282
4643,1056.0,-8.047298039334025,-9.222758670597594,-12.133391825359247
4644,63110.0,3.516399830161179,3.7944238396891645,4.129707113372238
4645,32097.0,-11.378114297929923,-13.279658457748765,-18.303555358127525
4646,45801.0,81.24491749865484,93.83720255622771,125.35040954070145
4647,11726.0,-28.120838665023463,-31.948984649709757,-42.890529199069455
4648,30548.0,-23.613999343249624,-27.256863322603373,-36.88892246447643
4649,80223.0,-20.27337011473934,-23.694138613133063,-32.52216984351634
4650,64056.0,24.997351072729526,28.693304625513882,37.75383928433895
4651,85901.0,-17.38818509571443,-20.01428496306045,-27.152641024228146
4652,89433.0,-16.20607121824376,-18.883737993065374,-25.57381266135538
4653,30677.0,-24.065705198337053,-27.65003025020126,-37.32219895973958
4654,34715.0,-20.304312747615363,-23.486194585096413,-31.919254162162645
4655,68127.0,8.251679495645188,9.500985606665644,12.263609541408789
4656,21202.0,35.04690018442489,39.890841658909636,52.074210433071585
4657,48081.0,18.45286544225944,21.277026899063067,28.063127866556535
4658,78734.0,-31.423591744453784,-36.61929050982536,-49.99734847441441
4659,19607.0,11.378088142276122,13.17610293827055,17.63157249844713
4660,32311.0,-3.0547609847052835,-3.668480950455187,-5.612111300060636
4661,28659.0,30.457026187344407,34.851248606273195,47.12750445785485
4662,36507.0,20.766897345271545,23.862739359797313,31.593832071579243
4663,93041.0,-31.008745485388484,-35.84122567825991,-47.934968153287336
4664,26501.0,24.31316627105894,27.954569143145736,37.09713298414631
4665,48134.0,2.262538672836352,2.626760405936484,3.1173920355065725
4666,64029.0,-4.4492387339869195,-5.265678911705582,-7.684892843398864
4667,45245.0,-0.8755192551964214,-0.9942548843536253,-1.7874662220833903
4668,37857.0,24.260307486652007,27.605340135351657,37.52739496343758
4669,93263.0,-9.858281129318156,-11.401830856576321,-15.367761663887727
4670,43609.0,239.8601728318225,276.58357102895656,369.64404474394007
4671,44641.0,19.825930316758125,22.77837401570028,30.520179761138714
4672,94579.0,-40.36158186359864,-46.64886973840432,-62.495694382942006
4673,92108.0,-31.43228108275455,-36.26404476209973,-48.912224356561545
4674,28037.0,-26.75219446415774,-30.932912389053747,-41.77466145180178
4675,13088.0,15.631939518223287,18.113512330435682,24.90365971100168
4676,60654.0,-2.0411748551103743,-3.1285249661307737,-5.8188494639924615
4677,90068.0,-49.45848975867351,-57.78634948109025,-77.81796150726981
4678,11411.0,-33.92698781942621,-39.02397733626444,-52.26792938636637
4679,45237.0,37.714450997522775,43.641014954603236,57.95755336606281
4680,32804.0,-22.98986886170487,-26.653985335000847,-36.371755113594496
4681,97754.0,-16.867453661322145,-19.609027139323725,-26.537093556861798
4682,7719.0,-37.02843610595962,-42.69798268389989,-56.618662096377456
4683,76008.0,-26.41140547613329,-30.428983639779837,-41.60963852630988
4684,31024.0,-14.837101695766108,-17.54781867910631,-23.32707339763292
4685,20190.0,-26.310942809063267,-30.226389086912906,-40.664303822318935
4686,99516.0,-30.0265044247118,-34.81670380422839,-46.92265236948913
4687,98422.0,-33.02390369755562,-38.10979416731281,-51.3092961283327
4688,75237.0,7.4046988919693995,8.291179855759369,10.258795015703287
4689,44514.0,20.322739331685746,23.563207672118942,31.661163554863545
4690,10605.0,-41.95656550741881,-48.19218116060739,-64.30680790801028
4691,92887.0,-49.01868072064281,-56.540904571091964,-75.09103870361893
4692,8232.0,20.12216803826003,23.450077434996373,32.038924346901936
4693,31548.0,4.080393558050205,4.596949785502932,5.880686496204998
4694,53713.0,-4.101407715247832,-4.598148011263649,-5.974685737291265
4695,53172.0,7.169882452119395,8.310557303689494,10.596287011263119
4696,98121.0,-29.30454120732465,-33.94078737057249,-46.26793090667323
4697,90069.0,-45.63423551275882,-53.21904389744996,-71.89010309118713
4698,78224.0,33.408555395315354,38.24636482744245,50.23588121968631
4699,33432.0,-41.36271750447381,-47.747457566211544,-65.05506965653392
4700,49002.0,8.908691709140129,10.331739353103043,13.54636354854304
4701,63111.0,101.29948606138939,116.44391341099382,155.85109837620905
4702,31008.0,12.99140953660535,14.760173223891112,19.283116029732145
4703,95841.0,-19.000219255982408,-21.921664625189898,-29.493648518496745
4704,64130.0,128.82943397727502,148.5262491288132,198.757048126389
4705,68510.0,15.085406719421737,17.304094431258175,22.659054019935457
4706,44053.0,22.090734487873714,25.418758557985115,34.34671068967799
4707,43202.0,-2.850882073640227,-3.565722756703616,-7.163999517237199
4708,44131.0,2.50402877158943,2.8695506402577267,3.7691475056252286
4709,94703.0,-46.4703720596243,-53.72573939397235,-71.83477062455407
4710,8015.0,-0.33668876172820267,0.11961707127304344,0.27433409187251995
4711,98043.0,-34.00359300537466,-39.22323923718537,-52.328160493555096
4712,84025.0,-32.85174065823912,-37.970200936348455,-51.10107765811312
4713,92106.0,-50.80052710586781,-58.74342931764138,-78.60544527148134
4714,24523.0,7.61960363707098,8.666234777766581,11.623284090032213
4715,37203.0,-31.43177982825517,-36.509559405144635,-49.542988765741406
4716,48098.0,-27.75757569714548,-31.795911973344868,-42.50359644742098
4717,33472.0,-22.73453173681204,-26.541154863929766,-36.41195526656987
4718,60419.0,61.32172318444978,70.60703279027848,94.56930045631707
4719,48393.0,-10.473857489122965,-12.031517302427458,-16.355401830713447
4720,98686.0,-28.95243551724336,-33.49687615731781,-45.21512471385241
4721,33774.0,-12.264246715524989,-14.393193481187458,-20.405954061018402
4722,27403.0,19.309260118762225,22.160422062615265,29.286196136138315
4723,43607.0,201.74731086696818,232.6131743378919,311.5186150223303
4724,73129.0,141.8819262441402,163.67489411501026,219.40769007106746
4725,19014.0,-7.845522651377304,-8.98951845211346,-12.266373139298976
4726,48327.0,9.212985422345717,10.634518415135714,13.993169476582725
4727,72315.0,164.77154957639584,190.36720346828088,253.96400291176604
4728,15205.0,31.184943388499764,35.67505894992039,47.22249956284281
4729,12110.0,-12.522460145850618,-14.321374754568565,-19.198305065307213
4730,55075.0,3.249748027100845,3.7083174618386106,4.3220712901039
4731,6840.0,-51.79008681221391,-59.66909262388212,-79.62312527921078
4732,72205.0,22.970221421486652,26.44580788343096,34.87128581209719
4733,2081.0,-36.01849008204264,-41.52539089728662,-55.564087554371845
4734,55317.0,-24.005692338211755,-27.793256910184827,-37.65111417340813
4735,23508.0,-11.029065175405966,-12.74943817342241,-17.400015868081947
4736,34972.0,1.8741358022258354,2.1991262759753885,2.989508889325267
4737,38555.0,6.750179885589759,7.705550571172903,10.148647387689577
4738,92865.0,-43.79107118051767,-50.4600810552491,-66.85719238725058
4739,19073.0,-34.26431360633449,-39.558090112057634,-53.23277628204883
4740,7871.0,-29.758417659315406,-34.205719743325226,-45.441539302118834
4741,43616.0,26.28649620673237,30.2725185544632,40.355636608090435
4742,61115.0,41.085856603598494,47.65684917105023,64.06887823010237
4743,90715.0,-37.92597842482477,-43.990442285218755,-58.544118441110186
4744,50208.0,38.92297261089365,44.78306445834147,59.61798908123819
4745,95138.0,-51.33728281809536,-59.35025587254934,-79.08004748535784
4746,29644.0,1.163655644404658,1.269624383092739,1.1487164605184645
4747,89706.0,-18.697518191395485,-21.68547850815432,-29.356058757925798
4748,2818.0,-34.350448073207325,-39.51513420961649,-52.48192519779171
4749,14051.0,-22.920072700707813,-26.433607813363174,-35.417456494651965
4750,40047.0,1.0152859659890503,1.0002656917393915,0.982609848737206
4751,21078.0,-13.73661590054656,-15.8037136839718,-21.468443686291177
4752,60447.0,-8.026604363863951,-9.157028772081194,-12.256304175171197
4753,92344.0,-24.72395736027309,-28.590760298741273,-38.516066260237174
4754,1904.0,-30.2301636311643,-34.76946899731968,-46.444845017989074
4755,35473.0,10.342713839732788,11.652499177524184,15.201595698927678
4756,63137.0,151.35582814249702,174.59679776707625,234.51297709466155
4757,29360.0,53.790404665470795,62.15874866990905,83.02930937221082
4758,2140.0,-43.4157904888564,-49.8167085008858,-66.95932702091582
4759,11790.0,-35.62765411249935,-40.96134914511364,-54.88468719784101
4760,80620.0,-14.628573820592743,-16.997532889898654,-23.064177356816337
4761,33974.0,-1.7221254689448449,-2.284775951812634,-4.189754155877433
4762,80403.0,-39.69581243665823,-45.88360028616855,-61.550010694418
4763,33714.0,4.597679180073048,5.385366044261725,6.416104785193605
4764,19008.0,-25.91342982661215,-30.04131129132168,-40.49266166038262
4765,31721.0,19.259173978275683,22.142684490811167,29.700165746127222
4766,37914.0,14.228505459200642,16.37236265404936,21.817868260732013
4767,90732.0,-40.273389989687246,-47.00667163451341,-62.899390717647705
4768,33897.0,-9.66662165668022,-11.42243865004794,-16.428996099439583
4769,90603.0,-40.197912835687255,-46.63432620460008,-62.16318288793755
4770,74019.0,5.6936084691001625,6.407589995027457,8.167565741898626
4771,43206.0,9.549576659415568,11.272925196056095,13.916939718473396
4772,8859.0,-25.758377917539324,-29.38180595392528,-38.65762149445245
4773,73130.0,27.379166317349313,31.324801674994053,41.21300172552511
4774,72116.0,16.874413675485663,19.320762711792206,25.53785606219592
4775,19422.0,-31.925288309116443,-36.779607159926755,-49.585636021430496
4776,73521.0,117.5885044709267,135.51158933768963,181.45247797707077
4777,77384.0,-17.56626678354973,-20.377539701744382,-27.985774691863934
4778,30009.0,-35.09958930827088,-40.58157793185886,-54.53277834925359
4779,76111.0,25.199268401652596,28.90378968707155,37.90514430833881
4780,60194.0,-0.47590226329676716,-0.5173428652152386,-0.9449360528977027
4781,44223.0,17.439273749015634,20.152095397474643,26.982179327963255
4782,10990.0,-27.303974829479614,-31.487530519209514,-42.04523194455248
4783,63005.0,-38.29888577988385,-44.058045209909835,-59.08786432015555
4784,28043.0,40.31669696306883,46.34518687382668,61.99145761838831
4785,14218.0,31.239895059268484,35.90852695589066,48.32730590493452
4786,14468.0,4.848413082889889,5.584044466012327,8.114490862923457
4787,41071.0,33.687201159414535,38.86962129526975,51.674051255530266
4788,46706.0,10.62970861939749,12.3103216498569,16.496514492052313
4789,91101.0,-37.28000653457824,-43.25245673655695,-58.01955622096695
4790,48420.0,30.02724005261605,34.672330685697084,46.17783363737805
4791,98383.0,-28.85828104676064,-33.37155573078461,-44.99780191183091
4792,73135.0,30.58410377513396,35.12045463782052,46.457536861377136
4793,93908.0,-45.3546752298499,-52.51536586676117,-70.25082670711264
4794,33763.0,23.913322964734327,27.162449415343687,34.14760209655215
4795,23005.0,-15.9471260434494,-18.366133464465186,-24.733297025220295
4796,80224.0,-27.63817498830247,-32.20806315219312,-43.71359224694254
4797,36066.0,9.879705959849325,11.261815155455917,14.87222069201451
4798,17104.0,106.88712552550818,123.53452216692234,165.93686471615337
4799,6801.0,-26.376886357365958,-30.147135140643137,-40.47992228512907
4800,49456.0,-13.230263615578416,-15.280427266557627,-20.36578410437583
4801,80212.0,-34.95448257513752,-40.67493357563049,-55.136325303309654
4802,40059.0,-30.082010872743744,-34.75143290306663,-46.67224130997375
4803,95367.0,-22.499938990642548,-25.991748315354187,-35.003825986740274
4804,78747.0,-12.609125423621553,-15.000821956505469,-21.355992037756003
4805,29420.0,-4.101995381078246,-4.80553516315535,-6.891422952919426
4806,7650.0,-41.176812380467474,-47.06882781054855,-62.900268065521644
4807,23114.0,-19.77994974691886,-22.877913033407644,-30.80385698054197
4808,19804.0,8.020615597330728,9.033083053917178,11.915542760223506
4809,89146.0,-15.330998124298855,-17.65551419326202,-23.39918952486339
4810,48213.0,294.8263954538597,340.44332537714314,456.27068105698413
4811,23704.0,20.394604531902814,23.816106535906766,31.703492385729607
4812,93927.0,-25.517615527037457,-29.593443160340975,-39.834825856793906
4813,73501.0,123.76149644062734,142.6915955828273,189.76101574533783
4814,71301.0,146.40815416610016,168.87909067894873,225.78182004241282
4815,8034.0,-18.11587512762998,-20.685172496629622,-27.770069976232843
4816,31005.0,3.6930688352244374,4.2096359449298255,5.196025882716048
4817,13204.0,84.62550487913325,97.74382262047278,131.7816819234906
4818,6105.0,112.82766956073986,129.57814437040147,172.80555915311533
4819,1603.0,-13.494845721708048,-15.48494804910703,-20.55713632865728
4820,85013.0,-23.84645400239421,-27.893232110893667,-38.01248695680996
4821,84108.0,-39.74940950381584,-45.90429922391351,-61.75668290076398
4822,28532.0,21.950039878433454,25.28574295020823,33.38716534380414
4823,85131.0,4.276977549545855,4.825596775723174,5.596955882967329
4824,92587.0,-32.19271897501389,-37.24888456546372,-49.93150517676523
4825,5701.0,8.394767171323071,9.548882954573093,12.054045160999667
4826,55906.0,-9.989969549794331,-11.650744530724898,-16.14310024064494
4827,32444.0,-2.8483567776645518,-3.321823374750307,-5.462409122918429
4828,41101.0,125.1410317345264,143.73103800602485,191.56945100470548
4829,45344.0,32.620352746836936,37.597347271413774,50.468396352658196
4830,41015.0,27.396021400019997,31.600667313236432,42.234173446724284
4831,25414.0,-15.470473598791672,-17.7169812440491,-23.79858018293887
4832,43623.0,35.87545677856221,41.35813422556511,55.10174668453917
4833,98275.0,-41.38987460379493,-47.66174218831884,-63.66186859453345
4834,45414.0,49.196370847790135,56.76889188364201,76.15583571453155
4835,77026.0,64.99910710713837,74.55933478770548,98.94254285389748
4836,11937.0,-51.399684853168644,-59.59223741237428,-80.00644514922308
4837,28036.0,-33.10107210883792,-38.1247212609799,-51.08759722043691
4838,27401.0,44.48709519399371,51.402250375760815,68.56289744175929
4839,93210.0,5.834909920138385,6.556768109337534,8.433204329912378
4840,4092.0,-18.84476000604516,-21.833246149294563,-29.59046039883997
4841,37127.0,-15.581335252690359,-17.97971796280263,-24.61419194302014
4842,40215.0,85.45606026831251,98.4963927664007,131.82139140553915
4843,90670.0,-37.166495504516405,-43.185928326005794,-57.41633367413945
4844,15202.0,26.756862246583236,30.525859344528037,40.63348884893089
4845,94552.0,-48.85678873745537,-56.26625318647001,-75.19419021975827
4846,48169.0,-11.498782742529825,-13.191391353220329,-17.890567177023204
4847,14526.0,-8.97313435106842,-10.307225813910437,-13.336390584126551
4848,32025.0,19.705963805167663,22.71829548482463,29.867702002115728
4849,43078.0,22.760032411128346,26.271196069386033,35.18807638320153
4850,78739.0,-37.65436143572971,-43.615275679499796,-58.929080576785275
4851,19963.0,-6.4216048450896075,-7.531512407435854,-10.30167258607003
4852,20132.0,-39.59608813542977,-45.57579109510317,-60.70567493486312
4853,23502.0,0.6281281712037843,0.7790553279211757,0.888646378654221
4854,7503.0,-23.835787441914885,-27.223292171130367,-36.10776804045882
4855,94022.0,-57.83371953684304,-67.15266168448464,-89.01365850972878
4856,32796.0,6.13934347710754,6.926828596829443,8.386403698148795
4857,45505.0,97.92964415843821,113.21820010815108,152.11107515193015
4858,12477.0,-14.164060699703048,-16.152914909961208,-21.223896380791324
4859,2129.0,-42.15238501550271,-48.38046385417249,-64.68661676320315
4860,36804.0,1.9664294116927288,2.217210905443662,2.421912221689587
4861,55431.0,-9.125931527308381,-10.682090918201578,-15.15970173187377
4862,44055.0,100.72801001965124,116.33417970233926,156.16838642107757
4863,41102.0,88.80327104072784,101.67568019677637,135.12190667814343
4864,33603.0,-13.15581872014245,-15.17317957498648,-21.3495126630161
4865,27592.0,-14.141706175334487,-16.407637294963713,-22.52387929914093
4866,32080.0,-27.451109712586117,-31.946337727811155,-44.19624842160545
4867,74107.0,68.58724796115342,78.92334314381945,105.37573131632402
4868,33525.0,-9.296978363294519,-10.938288373014219,-15.297838797396826
4869,91602.0,-43.660880719231514,-50.83921253911026,-68.30786799287885
4870,73115.0,77.56270116354163,89.16152770680343,118.60360940984106
4871,38242.0,34.214369571632346,39.21607080098533,52.54230541632721
4872,8110.0,10.292278780452857,12.393997551791418,16.55491541855348
4873,85139.0,-8.10017237743461,-9.456753090908101,-13.409767988902614
4874,44067.0,4.64993286865014,5.35378240690765,7.018764128763265
4875,49001.0,54.36634376359272,62.74154168677249,83.38289207792707
4876,4072.0,-23.785866488516252,-27.49031280128853,-37.018435372852196
4877,93444.0,-40.69846195157923,-47.04247711061392,-63.18285521048999
4878,7751.0,-39.41479526871797,-45.36252877457515,-60.367066112144386
4879,53589.0,-14.917430401994647,-17.026325235310214,-22.748363867823787
4880,8690.0,-21.762926128190085,-24.76313479741484,-33.16114569943348
4881,55309.0,-8.161400620563034,-9.512717895181101,-13.572262072726508
4882,34275.0,-26.660012989453087,-31.229721763611067,-43.41421192617124
4883,8550.0,-43.274454161124424,-49.5416536005342,-65.95202728063806
4884,53597.0,-28.95805460068109,-33.17695792237092,-44.364817379388455
4885,76115.0,40.00987437763585,45.95025990409657,61.341531232334034
4886,43725.0,56.80513511605837,65.62090086497507,87.44335294934189
4887,72211.0,7.306709248893356,8.38769866373011,10.910840647569248
4888,37216.0,-23.40332122126107,-27.105039960341347,-36.87338281149576
4889,48094.0,-20.032997922584794,-23.067845670344695,-31.14884357662795
4890,15132.0,226.91417093142462,261.197904388016,350.28942212186007
4891,36693.0,21.406781385217624,24.616218962947627,32.37371413250764
4892,44446.0,91.30535048153726,105.53013470116485,141.2541728241846
4893,73018.0,75.22374571633746,86.8061302815785,115.6695990304015
4894,85546.0,10.661916675893666,12.307311822412439,16.237456678271766
4895,29170.0,17.662634053328475,20.135670467492563,26.44284067168481
4896,24701.0,106.40798315356304,122.75508610914432,164.4155706901282
4897,30728.0,27.26001142599333,31.166884833187407,41.5633691198242
4898,60093.0,-47.591905334003044,-54.63721888591528,-72.74939616411758
4899,32966.0,-7.031388350119691,-8.502383076656015,-12.431013707865732
4900,11360.0,-29.972621837874414,-34.38461842210925,-46.0735149988446
4901,93015.0,-34.34497706892958,-39.62214505303096,-52.85354227765618
4902,44147.0,-6.509362515783904,-7.474868659755198,-10.315170168882245
4903,8052.0,-4.303990674245139,-4.530665344560736,-5.70974684834232
4904,77028.0,58.92229049346663,67.69951691070816,90.07135574952605
4905,1749.0,-29.445861609477657,-33.86286052200618,-45.29922742929883
4906,85715.0,-13.279030786363084,-15.564767594928345,-21.213675259208177
4907,75602.0,82.13240247921834,94.5221162440487,126.27703227571999
4908,85028.0,-33.93191733752282,-39.40498109518199,-53.101531261334465
4909,6518.0,-10.07626922809301,-11.479491437970287,-15.20292190750537
4910,24503.0,-8.588632262349106,-10.052958062329198,-13.763916435858906
4911,90254.0,-51.97546997205962,-60.51762316291329,-81.39945117418985
4912,61104.0,152.22363062974827,176.03497357466912,236.41022967635953
4913,33549.0,-18.516736315701767,-21.584175991272605,-29.575774283306814
4914,14830.0,44.45673034830027,51.0543523314846,68.21965183796087
4915,80215.0,-33.41164940796902,-38.693026648649834,-52.089724484488976
4916,15239.0,15.607051034523197,17.789204042842563,23.593444432000194
4917,48837.0,1.9500663464751966,2.274039200041107,2.8828883717916076
4918,34691.0,16.727937235460985,19.015519319896377,24.17228099618149
4919,37932.0,-23.650731334408736,-27.504145088642684,-37.46397352035661
4920,8077.0,-19.21679076013296,-21.821590931677147,-29.119915655463604
4921,90048.0,-49.35588121223479,-57.912955351809636,-78.40411330256431
4922,37321.0,14.177977214544883,16.181217196038588,21.83679687983949
4923,15106.0,27.477501530285924,31.403405189161656,41.51100004227882
4924,34117.0,-28.360260395512384,-32.76943454651379,-44.46508546226201
4925,74135.0,11.245426123796534,12.80139839097269,16.55458572122948
4926,94127.0,-50.88043863941696,-59.03001511715506,-78.513624110162
4927,32305.0,39.60805944761107,45.56329126595552,60.12673383482383
4928,53089.0,-23.495365355205877,-26.97797770429034,-36.01635340433948
4929,78015.0,-29.319680843743516,-33.99956762480514,-46.08884589169814
4930,76104.0,42.245991794256156,48.525129556389736,64.98237648759424
4931,13790.0,66.86231142318354,77.26216688793603,103.97146242352811
4932,63112.0,64.13702174769351,73.89153686377166,98.47376089265714
4933,60430.0,13.171244364381506,15.400047774973576,20.77801804809748
4934,76120.0,-1.8414550494736786,-2.330157700573771,-3.738210112393368
4935,8837.0,-26.18333616626071,-29.85954659225078,-39.321930677320275
4936,80218.0,-24.46326189636126,-28.523316479920155,-39.26889592568787
